damagearea,endday,endmonth,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.5,10,10,2015,기타,산139,삼계,김해,서,경북,10,토요일,10,00:20:00,2015
0.01,23,10,2015,기타,산8-2,천현,평창,흥업,경북,23,금요일,10,19:30:00,2015
0.1,23,10,2015,기타,산128-1,사직,사상,조양,경북,23,금요일,10,18:28:00,2015
0.5,24,10,2015,기타,산818,삼산,부안,온정,강원,24,토요일,10,12:02:00,2015
0.1,25,10,2015,입산자실화,산16,신포,양구,석보,충북,25,일요일,10,11:25:00,2015
0.1,25,10,2015,입산자실화,산110,수북,강릉,서원,전북,25,일요일,10,14:10:00,2015
0.05,25,10,2015,입산자실화,산19-2,탑동,창원,소천,충남,25,일요일,10,14:30:00,2015
0.1,25,10,2015,기타,산95임,와야,양산,가평,경북,25,일요일,10,16:12:00,2015
0.1,25,10,2015,기타,산94,삼상,홍천,양구,경북,25,일요일,10,11:51:00,2015
0.1,23,10,2015,입산자실화,산31,길성,부안,안강,경남,23,금요일,10,13:30:00,2015
0.1,26,10,2015,기타,산1임,수입,문경,신광,강원,25,일요일,10,22:48:00,2015
0.01,26,10,2015,입산자실화,산113-10,봉안,양평,풍산,부산,25,일요일,10,23:53:00,2015
0.15,26,10,2015,쓰레기소각,산3-1,가채,영주,한천,전북,26,월요일,10,12:00:00,2015
0.3,02,11,2015,입산자실화,산100,산호,사상,서원,강원,02,월요일,11,16:35:00,2015
0.03,02,11,2015,기타,산100,내각,영덕,가산,강원,02,월요일,11,13:50:00,2015
0.21,30,10,2015,입산자실화,산33-1,백운,인제,귀래,경남,30,금요일,10,14:31:00,2015
0.01,31,10,2015,입산자실화,산119-8,가평,동,팔달,경남,31,토요일,10,11:30:00,2015
0.1,01,11,2015,입산자실화,산281,대을,횡성,단성,강원,01,일요일,11,16:40:00,2015
0.1,31,10,2015,입산자실화,산192-1,생곡,양양,주암,전북,31,토요일,10,00:35:00,2015
0.2,31,10,2015,기타,산25,고산,강릉,구지,경북,31,토요일,10,13:50:00,2015
0.3,03,11,2015,입산자실화,산27,운천,인제,웅천,경기,03,화요일,11,14:20:00,2015
0.01,03,11,2015,기타,산26,남포,문경,화산,경북,03,화요일,11,11:33:00,2015
0.03,03,11,2015,입산자실화,산3,토성,고성,원북,부산,03,화요일,11,14:31:00,2015
0.5,05,11,2015,입산자실화,산8,눌노,봉화,금산,경북,05,목요일,11,14:06:00,2015
0.2,04,11,2015,기타,산156-1,춘전,금정,고군,강원,04,수요일,11,10:35:00,2015
0.03,09,12,2015,입산자실화,산5-1,방하,수성,사북,대전,09,수요일,12,16:13:00,2015
0.03,12,12,2015,쓰레기소각,산11-4,금승,관악,덕적,강원,12,토요일,12,13:32:00,2015
0.1,16,12,2015,입산자실화,산35-4,청평,양양,덕양,강원,16,수요일,12,13:40:00,2015
0.01,22,12,2015,담뱃불실화,291-1(임),선적,영주,만안,강원,22,화요일,12,13:54:00,2015
0.01,19,12,2015,기타,산3,군업,평창,하장,강원,19,토요일,12,20:04:00,2015
0.8,28,12,2015,입산자실화,산30임,율곡,홍천,구정,경북,28,월요일,12,15:10:00,2015
0.2,29,12,2015,주택화재비화,산22,서산,철원,소천,경남,28,월요일,12,22:05:00,2015
0.1,29,12,2015,기타,산51,황둔,횡성,조안,경북,29,화요일,12,14:00:00,2015
0.01,19,03,2014,입산자실화,산78,외령,장군,철마,부산,19,수요일,03,16:21:00,2014
0.01,19,03,2014,기타,산66,평안,강화,덕적,대구,19,수요일,03,21:30:00,2014
0.09,26,03,2014,쓰레기소각,산57-56,점,은평,횡성,서울,26,수요일,03,16:00:00,2014
0.3,24,03,2014,기타,산5-2,금산,강화,주문진,강원,24,월요일,03,19:14:00,2014
0.01,27,03,2014,기타,산22-1,내각,연천,과천,경북,27,목요일,03,14:15:00,2014
0.15,27,03,2014,기타,산1-1,상광교,상주,서,강원,27,목요일,03,18:29:00,2014
0.2,27,03,2014,기타,산82,운화,상주,과천,강원,27,목요일,03,17:29:00,2014
0.03,27,03,2014,입산자실화,산304-3,고성,남동,오송,강원,27,목요일,03,15:48:00,2014
0.2,01,04,2014,기타,산203,중암,남동,내촌,강원,01,화요일,04,13:50:00,2014
0.45,29,03,2014,주택화재비화,산1-1,도송,기장,원남,세종,29,토요일,03,00:09:00,2014
0.16,01,04,2014,입산자실화,산60-1,대자,양산,북도,인천,01,화요일,04,12:26:00,2014
0.05,28,03,2014,기타,산42-1,대마도,태안,보개,서울,28,금요일,03,22:02:00,2014
0.06,28,03,2014,입산자실화,산310,무림,남동,송산,인천,28,금요일,03,18:35:00,2014
0.01,28,03,2014,입산자실화,산116,관창,서산,나산,경기,28,금요일,03,14:12:00,2014
0.1,28,03,2014,입산자실화,산160,파주,상주,대가야,경북,28,금요일,03,12:51:00,2014
0.03,01,04,2014,기타,산191,신대,고창,영덕,경북,01,화요일,04,12:30:00,2014
0.03,30,03,2014,담뱃불실화,37-659,사천,노원,덕양,인천,30,일요일,03,17:05:00,2014
0.05,01,04,2014,입산자실화,산2-2,무동,관악,남북,인천,01,화요일,04,20:10:00,2014
0.01,02,04,2014,쓰레기소각,산214,둔동,김제,용흥,부산,02,수요일,04,10:55:00,2014
0.02,01,04,2014,주택화재비화,산63-1,주포,상주,조마,경남,01,화요일,04,20:30:00,2014
0.2,02,04,2014,기타,산11-7,화악,영암,안의,충남,02,수요일,04,16:54:00,2014
0.25,02,04,2014,기타,산34-1,삼대,고흥,용문,인천,02,수요일,04,15:18:00,2014
0.03,02,04,2014,기타,산107,금주,강진,도산,충남,02,수요일,04,15:17:00,2014
0.05,02,04,2014,기타,산58,백양,남원,남포,경북,02,수요일,04,12:00:00,2014
0.03,02,04,2014,기타,산108,두봉,완주,상운,전북,02,수요일,04,11:15:00,2014
0.17,07,04,2014,입산자실화,산3-1,가수,화순,대청,서울,07,월요일,04,11:23:00,2014
0.03,08,04,2014,쓰레기소각,산29,신대,임실,송라,서울,07,월요일,04,23:30:00,2014
0.03,07,04,2014,입산자실화,산170,연동,의령,장기,전북,07,월요일,04,16:30:00,2014
0.01,07,04,2014,기타,산14-5,삼가,시흥,연곡,경북,07,월요일,04,15:12:00,2014
0.01,07,04,2014,쓰레기소각,66,감포,부여,오륜,전남,07,월요일,04,15:10:00,2014
0.2,07,04,2014,입산자실화,산122,장상,남동,장안,전남,07,월요일,04,14:20:00,2014
0.02,07,04,2014,입산자실화,산207-4,옥정,과천,임고,전남,07,월요일,04,13:45:00,2014
0.03,07,04,2014,입산자실화,산28,묵안,서,조리,전북,07,월요일,04,12:15:00,2014
0.15,07,04,2014,입산자실화,산12,도신,곡성,청풍,전북,07,월요일,04,18:40:00,2014
1.5,07,04,2014,입산자실화,산63,해문,부여,서,전남,07,월요일,04,05:40:00,2014
0.05,04,04,2014,기타,산34,가아,함평,토지,전북,04,금요일,04,13:35:00,2014
0.5,04,04,2014,기타,산145-1,도평,구로,남후,경남,04,금요일,04,20:00:00,2014
0.01,05,04,2014,쓰레기소각,산19-1,마하,울주,강동,경기,05,토요일,04,11:02:00,2014
1.8,05,04,2014,쓰레기소각,산9,홍법,하남,방학,충남,05,토요일,04,12:39:00,2014
0.02,05,04,2014,입산자실화,207-5,판운,성주,소라,인천,05,토요일,04,15:40:00,2014
0.12,06,04,2014,입산자실화,산35,외포,수원,북산,경기,06,일요일,04,05:00:00,2014
0.1,06,04,2014,기타,산105-3,화악,천안,왕산,광주,06,일요일,04,10:26:00,2014
0.03,06,04,2014,입산자실화,산3-2,와야,광주,강동,전남,06,일요일,04,11:20:00,2014
0.05,06,04,2014,기타,산22-1,강촌,순창,중,충남,06,일요일,04,11:20:00,2014
0.3,06,04,2014,입산자실화,산16-2,작동,노원,학용,전남,06,일요일,04,11:50:00,2014
0.08,06,04,2014,기타,산12,여물,남해,주문진,서울,06,일요일,04,12:44:00,2014
0.06,06,04,2014,쓰레기소각,산211-1,장안,광주,초월,울산,06,일요일,04,13:20:00,2014
0.1,06,04,2014,입산자실화,산35-6,봉산,신안,서,경기,06,일요일,04,13:50:00,2014
0.05,06,04,2014,입산자실화,산110,갈마곡,고양,두구,경북,06,일요일,04,14:15:00,2014
0.01,06,04,2014,입산자실화, 산25,대기,상주,죽왕,경기,06,일요일,04,14:30:00,2014
0.3,06,04,2014,기타,산43-1,사천,화순,강화,충남,06,일요일,04,14:38:00,2014
0.1,06,04,2014,쓰레기소각,산1-1,도이,홍성,장흥,경기,06,일요일,04,15:00:00,2014
0.1,06,04,2014,기타,산513,고능,안동,현동,전북,06,일요일,04,15:00:00,2014
0.01,06,04,2014,기타,95-384,창,진도,월곶,서울,06,일요일,04,15:20:00,2014
0.05,06,04,2014,담뱃불실화,1971-4,상색,부여,벽진,경남,06,일요일,04,15:48:00,2014
0.1,06,04,2014,쓰레기소각,산34,방흥,영동,화도,경기,06,일요일,04,15:50:00,2014
0.5,06,04,2014,기타,산224-28,장심,부평,대국,전남,06,일요일,04,10:00:00,2014
0.1,08,04,2014,입산자실화,산34-3,구운,순천,강동,경기,08,화요일,04,11:10:00,2014
0.2,08,04,2014,기타,산25,장항,산청,동,경북,08,화요일,04,10:30:00,2014
0.1,08,04,2014,입산자실화,산62-12,내동,양평,하성,전남,08,화요일,04,11:06:00,2014
0.01,08,04,2014,쓰레기소각,산31,수청,성주,상관,충남,08,화요일,04,15:49:00,2014
0.2,08,04,2014,주택화재비화,임638-2,삼교,무안,월곶,경북,08,화요일,04,15:30:00,2014
0.02,08,04,2014,쓰레기소각,산42,왕산,고양,자월,전남,08,화요일,04,15:15:00,2014
0.01,08,04,2014,쓰레기소각,산36,금산,남양주,의신,충남,08,화요일,04,14:55:00,2014
0.2,08,04,2014,쓰레기소각,산60-1,잔교,화성,북산,충북,08,화요일,04,14:00:00,2014
0.16,08,04,2014,주택화재비화,산48-1,월송,순천,갈현,인천,08,화요일,04,12:40:00,2014
0.01,08,04,2014,담뱃불실화,산96-1,탑정,춘천,온천,전남,08,화요일,04,11:30:00,2014
0.01,09,04,2014,기타,산38-13,상원곡,거창,궁,경남,09,수요일,04,17:22:00,2014
0.1,09,04,2014,기타,산9,동곡,나주,하양,경기,09,수요일,04,16:15:00,2014
0.3,09,04,2014,입산자실화,산81,귀둔,홍천,삼방,경북,09,수요일,04,14:30:00,2014
0.05,09,04,2014,입산자실화,산187,유방,부평,가좌,전남,09,수요일,04,12:10:00,2014
0.02,08,04,2014,입산자실화,530,안양,양구,도초,경기,08,화요일,04,19:50:00,2014
0.01,08,04,2014,입산자실화,산178-1,대기,화순,은현,경기,08,화요일,04,17:45:00,2014
0.1,08,04,2014,입산자실화,434-1,석수,봉화,소태,경기,08,화요일,04,17:30:00,2014
0.01,10,04,2014,쓰레기소각,산83,상대,영월,마성,전남,10,목요일,04,09:25:00,2014
0.09,17,04,2014,입산자실화,산31-15,가채,신안,구천,강원,16,수요일,04,22:57:00,2014
0.3,16,04,2014,기타,산256,민지,함양,용문,경남,16,수요일,04,13:56:00,2014
0.5,07,05,2014,기타,산209,송청,강화,외서,전남,07,수요일,05,11:50:00,2014
0.1,04,05,2014,입산자실화,산17,고자,구례,덕양,강원,04,일요일,05,18:42:00,2014
0.1,07,05,2014,입산자실화,산7-1,장신,창원,팔탄,인천,06,화요일,05,21:43:00,2014
0.05,05,05,2014,입산자실화,산7,오봉,삼척,둑실,강원,05,월요일,05,19:10:00,2014
1.3,03,05,2014,입산자실화,산94,원통,영월,운연,전남,03,토요일,05,12:05:00,2014
0.2,03,05,2014,기타,산51-1,노동,창원,양호,경북,03,토요일,05,11:50:00,2014
0.5,06,05,2014,쓰레기소각,산51,대기,남,양동,강원,06,화요일,05,18:20:00,2014
0.03,06,05,2014,기타,산73,원동,거창,여량,전남,06,화요일,05,11:20:00,2014
0.03,07,05,2014,기타,산184-1,통구,군위,진원,경남,07,수요일,05,16:59:00,2014
0.04,09,05,2014,기타,산105,광암,고성,신북,인천,09,금요일,05,13:34:00,2014
0.03,08,05,2014,쓰레기소각,158임,노동,인제,모동,전남,08,목요일,05,13:53:00,2014
0.3,10,05,2014,기타,산111,장평,순천,금과,경남,10,토요일,05,14:30:00,2014
0.3,09,05,2014,입산자실화,산49,대율,진안,입암,강원,09,금요일,05,16:12:00,2014
0.1,10,05,2014,입산자실화,산42,계실,정선,남후,강원,10,토요일,05,15:02:00,2014
0.02,10,05,2014,입산자실화,산120,화남,구례,고척,경남,10,토요일,05,14:50:00,2014
0.1,10,05,2014,기타,산53-35,산계,포천,하,부산,10,토요일,05,15:25:00,2014
0.1,11,05,2014,입산자실화,산203,군자,충주,앙성,경남,11,일요일,05,17:37:00,2014
0.1,11,05,2014,입산자실화,산115,학곡,순창,석보,경북,11,일요일,05,14:16:00,2014
0.5,13,05,2014,기타,산54,기암,영주,금곡,강원,13,화요일,05,11:19:00,2014
0.03,11,05,2014,입산자실화,산93,고자,보은,지평,강원,11,일요일,05,16:36:00,2014
0.5,11,05,2014,쓰레기소각,53-3,토교,담양,청일,전남,11,일요일,05,10:15:00,2014
0.01,11,05,2014,입산자실화,산93,율전,북,상운,전북,11,일요일,05,14:20:00,2014
0.1,14,05,2014,입산자실화,산11,눌노,봉화,상북,강원,14,수요일,05,18:24:00,2014
0.1,15,05,2014,입산자실화,산198-1,미량1,경주,박호,전남,15,목요일,05,12:12:00,2014
0.01,23,05,2014,입산자실화,산93,구절,합천,봉산,경기,23,금요일,05,13:59:00,2014
0.1,15,05,2014,입산자실화,산11-1,가야도,영천,송산,충북,15,목요일,05,18:45:00,2014
0.06,18,05,2014,입산자실화,산19,지정,안성,오류,전북,18,일요일,05,14:10:00,2014
0.01,17,05,2014,기타,산16,발산,안성,화산,경북,17,토요일,05,11:50:00,2014
0.02,18,05,2014,입산자실화,산15-1,중,삼척,사정,충북,18,일요일,05,15:00:00,2014
0.2,19,05,2014,기타,산1-2,인량,경주,명석,전남,19,월요일,05,12:45:00,2014
0.02,19,05,2014,담뱃불실화,산80-1,장가,봉화,주암,광주,19,월요일,05,15:05:00,2014
0.1,22,05,2014,입산자실화,산136,냉수,연천,녹전,경북,22,목요일,05,15:20:00,2014
0.02,22,05,2014,입산자실화,산45-2,당동,안동,월계,경북,22,목요일,05,12:15:00,2014
0.1,16,05,2014,입산자실화,산66,유곡,김천,보개,경남,16,금요일,05,12:25:00,2014
0.2,22,05,2014,쓰레기소각,임922,조양,포항 남,현곡,경북,22,목요일,05,11:52:00,2014
0.05,23,05,2014,입산자실화,산1-36,가오작,양구,태장,경기,20,화요일,05,17:27:00,2014
0.01,18,05,2014,입산자실화,산6,원,포천,논공,경기,18,일요일,05,14:40:00,2014
0.3,26,05,2014,입산자실화,산75-6,외산,화순,의신,강원,26,월요일,05,12:10:00,2014
0.7,25,05,2014,기타,산167-1,주곡,장수,화산,경북,25,일요일,05,10:36:00,2014
0.1,24,05,2014,입산자실화,산9,동성,통영,운연,경북,24,토요일,05,17:15:00,2014
0.3,11,05,2014,입산자실화,산86,정평,철원,부남,경기,11,일요일,05,07:10:00,2014
0.2,27,05,2014,쓰레기소각,산158,하사,광주,문백,경북,27,화요일,05,12:35:00,2014
0.6,27,05,2014,기타,산30,화산,남해,개군,경북,27,화요일,05,14:20:00,2014
0.1,28,05,2014,기타,산577,운학,괴산,남평,경북,28,수요일,05,12:29:00,2014
0.1,28,05,2014,입산자실화,산29-1,화산,천안,장수,강원,28,수요일,05,15:40:00,2014
0.02,29,05,2014,입산자실화,산60-3,가배,공주,북,경기,29,목요일,05,12:57:00,2014
0.02,01,04,2016,기타,462-2(임),하석,횡성,정산,전남,01,금요일,04,17:20:00,2016
0.01,02,04,2016,기타,산45,구산,양평,수한,전북,02,토요일,04,13:10:00,2016
0.06,01,04,2016,기타,산4-1,양곡,해남,자월,경남,01,금요일,04,14:55:00,2016
0.2,01,04,2016,주택화재비화,산304-9,병암,괴산,득량,강원,01,금요일,04,10:06:00,2016
0.3,01,04,2016,입산자실화,산25,미평,중,내북,경기,01,금요일,04,13:20:00,2016
0.05,01,04,2016,담뱃불실화,36-1,검산,연서,마산,경남,01,금요일,04,14:25:00,2016
0.03,01,04,2016,쓰레기소각,산48,죽곡,광주,유림,충북,01,금요일,04,13:40:00,2016
0.03,02,04,2016,주택화재비화,167-6,박곡,영월,군동,충남,02,토요일,04,13:25:00,2016
0.2,02,04,2016,입산자실화,산67,효자4,포천,가곡,충남,02,토요일,04,13:50:00,2016
0.5,01,04,2016,쓰레기소각,산53-1,산법,동,봉담,강원,01,금요일,04,16:48:00,2016
0.3,01,04,2016,기타,산76-4,황계,광주,호평,경기,01,금요일,04,13:40:00,2016
0.02,02,04,2016,입산자실화,산29-1,장대,단양,목현,전남,02,토요일,04,12:25:00,2016
0.3,01,04,2016,기타,산19-1,추곡,음성,울진,충북,01,금요일,04,14:10:00,2016
0.01,02,04,2016,기타,산45,무곡,평창,신의,울산,02,토요일,04,13:05:00,2016
0.2,01,04,2016,기타,산181,회령,당진,구림,세종,01,금요일,04,13:10:00,2016
2,03,04,2016,기타,산17-2 외,우동,논산,청평,경기,02,토요일,04,13:20:00,2016
0.5,02,04,2016,기타,산203 임,용동,제천,동,강원,02,토요일,04,15:24:00,2016
0.2,04,04,2016,기타,산92,소계,예천,성산,경기,04,월요일,04,13:05:00,2016
4.8,03,04,2016,입산자실화,산6-32,봉두,논산,전곡,대전,02,토요일,04,14:57:00,2016
1,02,04,2016,주택화재비화,396-7 외,화일,고양,두동,경기,02,토요일,04,14:48:00,2016
4,02,04,2016,기타,58-2,금암,가평,화도,충북,01,금요일,04,18:30:00,2016
0.4,02,04,2016,쓰레기소각,산60,월,홍천,영순,충북,02,토요일,04,16:15:00,2016
2,03,04,2016,기타,산237-1 3필,월흥,화천,문평,강원,02,토요일,04,19:05:00,2016
0.08,04,04,2016,쓰레기소각,492외 1필지,사천,파주,남,충남,04,월요일,04,14:00:00,2016
0.02,02,04,2016,기타,산51,유평,괴산,진인,충남,02,토요일,04,13:30:00,2016
4.7,02,04,2016,기타,산32-7,우계,연수,신창,충북,02,토요일,04,14:40:00,2016
9,03,04,2016,기타,산16-3,온천,청송,동수,경북,02,토요일,04,19:42:00,2016
0.1,02,04,2016,입산자실화,산49-1,교항,원주,동,충남,02,토요일,04,11:32:00,2016
0.39,04,04,2016,기타,648-3,기룡,장수,화천,경기,04,월요일,04,14:11:00,2016
7,02,04,2016,입산자실화,산58,굴업,이천,통진,경기,02,토요일,04,14:57:00,2016
1,02,04,2016,기타,산67외 4필,삼,용인,도산 ,강원,02,토요일,04,14:20:00,2016
0.01,04,04,2016,입산자실화,산149,외촌,충주,선,강원,04,월요일,04,17:52:00,2016
0.2,05,04,2016,기타,산42-1,난포,홍천,두서,경기,05,화요일,04,12:25:00,2016
0.1,05,04,2016,쓰레기소각,산5-6,대평,군포,양사,충북,05,화요일,04,16:20:00,2016
0.2,05,04,2016,입산자실화,산73,전대,광주,부여,인천,05,화요일,04,11:26:00,2016
0.1,05,04,2016,기타,산30,무릉,시흥,유천,경북,05,화요일,04,16:12:00,2016
0.05,06,04,2016,기타,산179-9,탑포,옹진,대사,강원,06,수요일,04,15:10:00,2016
0.01,06,04,2016,기타,산123,하눌,포천,화도,전북,06,수요일,04,15:38:00,2016
0.5,06,04,2016,기타,968-15,논화,서,운북,경기,06,수요일,04,12:30:00,2016
0.16,05,04,2016,쓰레기소각,산59,백자,이천,양구,경기,05,화요일,04,15:50:00,2016
14,06,04,2016,쓰레기소각,산1외 1,산서,화순,신등,충북,05,화요일,04,15:08:00,2016
0.8,06,04,2016,입산자실화,산192-5,봉명,하남,퇴촌,강원,06,수요일,04,19:40:00,2016
0.1,06,04,2016,입산자실화,산11-1,가정,파주,청량,경기,06,수요일,04,16:54:00,2016
0.6,06,04,2016,입산자실화,산22-1,사촌,고성,퇴촌,경기,06,수요일,04,16:50:00,2016
0.5,06,04,2016,기타,산91-1,구곡,춘천,지평,경기,06,수요일,04,15:20:00,2016
0.16,07,04,2016,기타,산28,앙진,화성,지곡,인천,07,목요일,04,14:49:00,2016
0.5,08,04,2016,쓰레기소각,산326,구계,화성,임동,경기,08,금요일,04,13:30:00,2016
0.02,10,04,2016,기타,산62-2,남은,동두천,사내,인천,10,일요일,04,18:30:00,2016
0.06,10,04,2016,입산자실화,산10-1,가천,나주,항,경기,10,일요일,04,08:38:00,2016
0.01,10,04,2016,기타,산12,간공,하남,양북,전남,10,일요일,04,16:50:00,2016
0.1,10,04,2016,기타,산12,석,양주,단원,경기,10,일요일,04,13:11:00,2016
2,10,04,2016,기타,산12,논실,포천,강일,경기,10,일요일,04,12:50:00,2016
0.08,09,04,2016,입산자실화,산141외 2필지,능치,가평,상소,강원,09,토요일,04,15:32:00,2016
0.7,11,04,2016,담뱃불실화,산2,성내,가평,삼산,강원,11,월요일,04,12:51:00,2016
0.35,11,04,2016,쓰레기소각,산76,어전,익산,소천,경기,11,월요일,04,12:39:00,2016
0.09,11,04,2016,기타,산43-4,용정,남양주,운산,경기,11,월요일,04,09:21:00,2016
0.06,11,04,2016,기타,산24-1,학,삼척,둔촌,경기,11,월요일,04,15:46:00,2016
0.01,12,04,2016,주택화재비화,산60-1,읍내,진,화산,전남,12,화요일,04,07:50:00,2016
0.5,12,04,2016,입산자실화,산268-1,서부,서,토지,경기,12,화요일,04,13:44:00,2016
0.01,16,04,2016,입산자실화,산65-1,대곡,삼척,경서,경기,16,토요일,04,12:55:00,2016
0.03,15,04,2016,입산자실화,산9-1,덕현,청도,상록,경기,15,금요일,04,15:40:00,2016
0.7,16,04,2016,입산자실화,산24-4,계정,인제,남북,경기,16,토요일,04,00:06:00,2016
0.1,16,04,2016,입산자실화,산14-6,월곡,옹진,하,경기,16,토요일,04,08:32:00,2016
0.03,16,04,2016,입산자실화,산22,신천,시흥,철마,전북,16,토요일,04,11:37:00,2016
0.08,15,04,2016,입산자실화,산10-4,하광정,강릉,구지,경기,15,금요일,04,16:43:00,2016
0.04,16,04,2016,입산자실화,산161-5,평현,평창,상아,강원,16,토요일,04,15:13:00,2016
0.01,19,04,2016,입산자실화,산11,손곡,관악,연곡,부산,19,화요일,04,16:31:00,2016
0.03,24,04,2016,입산자실화,산66,하천,봉화,보산,인천,24,일요일,04,16:35:00,2016
0.05,24,04,2016,입산자실화,산367,서무,삼척,덕양,강원,24,일요일,04,10:35:00,2016
0.02,26,04,2016,기타,산3,벽오,영월,일산동,경북,25,월요일,04,23:07:00,2016
0.01,26,04,2016,쓰레기소각,산35-5 외 1,비지,삼척,쇄운,강원,26,화요일,04,12:35:00,2016
1.3,29,04,2016,기타,산120,죽정,정선,시천,인천,29,금요일,04,03:47:00,2016
0.1,29,04,2016,쓰레기소각,산20-4,도동,광주,원덕,경기,29,금요일,04,13:50:00,2016
0.03,30,04,2016,입산자실화,산71,대망,정선,하봉암,강원,30,토요일,04,19:05:00,2016
0.01,01,05,2016,입산자실화,산1,춘전,정선,만수,강원,01,일요일,05,08:35:00,2016
0.01,30,04,2016,기타,100-14,수개,양양,황산,서울,30,토요일,04,16:50:00,2016
0.01,07,05,2016,입산자실화,산12-5,상광교,원주,은산,경북,07,토요일,05,16:44:00,2016
0.03,07,05,2016,입산자실화,산25,장전평,장흥,도초,강원,07,토요일,05,16:40:00,2016
0.2,09,05,2016,기타,산1-3임,효정,울진,상촌,강원,09,월요일,05,13:23:00,2016
0.05,12,05,2016,기타,산53,용산,춘천,청평,강원,12,목요일,05,17:24:00,2016
2,14,05,2016,기타,산135,서덕,단양,덕교,강원,14,토요일,05,15:20:00,2016
0.13,14,05,2016,입산자실화,산85,갈곡,화성,관촌,경기,14,토요일,05,13:15:00,2016
0.1,15,05,2016,입산자실화,산174,대현,옥천,동,강원,15,일요일,05,13:12:00,2016
0.3,14,05,2016,기타,산176,주평,은평,조안,강원,14,토요일,05,12:35:00,2016
0.05,18,05,2016,기타,산9,다산,달서,화도,강원,18,수요일,05,13:14:00,2016
0.08,20,05,2016,입산자실화,992-58,기룡,평창,대교,강원,20,금요일,05,15:18:00,2016
0.01,20,05,2016,기타,산57,오평,성남,장흥,전남,20,금요일,05,14:30:00,2016
0.05,22,05,2016,입산자실화,산63-1,월곡,충주,하봉암,경북,22,일요일,05,12:54:00,2016
0.01,21,05,2016,기타,산85-1,유계,봉화,비봉,강원,21,토요일,05,15:04:00,2016
2,23,05,2016,입산자실화,산10-2,대현,인제,복내,충북,22,일요일,05,11:55:00,2016
0.17,20,05,2016,기타,산93-1,대남,삼척,포두,경기,20,금요일,05,17:53:00,2016
1,23,05,2016,기타,산61-1,조전,진천,강진,충북,22,일요일,05,13:40:00,2016
0.01,23,05,2016,입산자실화,산42-1,서흥,화천,중계,서울,23,월요일,05,09:43:00,2016
0.05,24,05,2016,입산자실화,산1,하송,과천,무정,대구,24,화요일,05,03:12:00,2016
1,30,05,2016,쓰레기소각,산191-2,유천,인제,남상,강원,30,월요일,05,13:45:00,2016
0.1,02,06,2016,기타,324-11(임),신안,고성,단원,경기,02,목요일,06,12:04:00,2016
0.03,02,06,2016,쓰레기소각,산72,영장,광주,작전,충북,02,목요일,06,14:55:00,2016
0.1,02,06,2016,기타,198임,하송,청송,마도,경북,02,목요일,06,13:55:00,2016
0.1,03,06,2016,입산자실화,산352,유천,하남,모동,강원,03,금요일,06,11:45:00,2016
0.5,03,06,2016,입산자실화,산21 외 1,물걸,논산,동,강원,03,금요일,06,11:10:00,2016
0.02,05,06,2016,입산자실화,산9-3,금봉,강릉,초월,충북,05,일요일,06,13:20:00,2016
0.01,04,06,2016,입산자실화,산252,삼봉,인제,청평,강원,04,토요일,06,11:05:00,2016
0.6,06,06,2016,입산자실화,산11,삼성,계양,안양,경기,06,월요일,06,00:48:00,2016
0.1,05,06,2016,주택화재비화,산13-2임,대하,충주,설악,강원,05,일요일,06,10:46:00,2016
0.3,04,06,2016,기타,산1,쌍학,포천,금촌,강원,04,토요일,06,06:07:00,2016
0.06,05,06,2016,입산자실화,산24-3,본리,정선,구지,경기,05,일요일,06,13:50:00,2016
0.1,05,06,2016,입산자실화,산151,손목,홍천,강동,경북,05,일요일,06,09:00:00,2016
0.49,06,06,2016,입산자실화,산20,합덕,춘천,옥도,경기,05,일요일,06,19:50:00,2016
0.05,06,06,2016,입산자실화,산148,설마,원주,아천,충남,06,월요일,06,02:00:00,2016
0.1,06,06,2016,기타,산213,대현,경주,문광,강원,06,월요일,06,12:48:00,2016
0.01,06,06,2016,입산자실화,산40-1,개곡,울진,매송,강원,06,월요일,06,14:50:00,2016
0.1,10,06,2016,입산자실화,산52,서원,영양,함평,인천,10,금요일,06,15:52:00,2016
0.02,10,06,2016,쓰레기소각,산43,오봉,횡성,내서,충북,10,금요일,06,15:54:00,2016
0.1,10,06,2016,입산자실화,산13,세진,봉화,두촌,경기,10,금요일,06,17:50:00,2016
0.2,10,06,2016,기타,산277-1,원풍,가평,일동,강원,10,금요일,06,13:07:00,2016
0.1,10,06,2016,쓰레기소각,산164-3임,구칠,양구,간전,강원,10,금요일,06,12:55:00,2016
0.01,17,06,2016,입산자실화,1256-9(임),가계,경주,왕곡,강원,17,금요일,06,13:10:00,2016
0.05,20,06,2016,입산자실화,산26번지,중촌,함평,오류,강원,20,월요일,06,15:45:00,2016
0.03,18,06,2016,쓰레기소각,산98-1임,송현,안동,주월,경북,18,토요일,06,15:30:00,2016
0.01,28,06,2016,기타,산74,3가,화순,의흥,경북,28,화요일,06,13:22:00,2016
0.05,28,06,2016,기타,산41-1임,용아,횡성,간성,경북,28,화요일,06,17:50:00,2016
0.3,29,06,2016,기타,산51-1,북토,칠곡,내촌,강원,29,수요일,06,14:30:00,2016
0.1,30,06,2016,입산자실화,산266,가계,원주,남현,경북,30,목요일,06,16:37:00,2016
